"","gains_losses","value","flux","case","city","app","case_graph","gains","exchange","sum","per"
"1549","none_intwalls_lwsurfaces_gain",275670.986058929,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","gain","intwalls",1679201.21429705,0.1642
"1550","south_extwalls_lwsurfaces_gain",458483.377733591,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","gain","south_extwalls",733287.946457457,0.6252
"1551","north_extwalls_lwsurfaces_gain",130257.932552233,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","gain","north_extwalls",427743.310483628,0.3045
"1552","west_extwalls_lwsurfaces_gain",433571.851892419,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","gain","west_extwalls",1332993.68875678,0.3253
"1553","east_extwalls_lwsurfaces_gain",112354.292925469,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","gain","east_extwalls",320853.904105591,0.3502
"1554","none_roof_lwsurfaces_loss",-1054157.68164829,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","loss","roof",-1821563.42299058,0.5787
"1555","none_floor_lwsurfaces_loss",-627085.842317516,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","loss","floor",-2081709.59287529,0.3012
"1556","none_intwalls_lwsurfaces_loss",-608826.255312964,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","loss","intwalls",-1679205.61739958,0.3626
"1557","south_extwalls_lwsurfaces_loss",-8631.25851481102,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","loss","south_extwalls",-733289.119932857,0.0118
"1558","north_extwalls_lwsurfaces_loss",-138029.644107925,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","loss","north_extwalls",-427746.019359478,0.3227
"1559","west_extwalls_lwsurfaces_loss",-336688.369774577,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","loss","west_extwalls",-1332995.25171417,0.2526
"1560","east_extwalls_lwsurfaces_loss",-90678.9044268018,"lwsurfaces","U001_Caso01_1a7_ac_nbr_1.csv","saopaulo","SALA","Air Conditioner","loss","east_extwalls",-320856.481459982,0.2826
"1561","none_roof_convection_gain",38122.964278775,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","roof",1843280.51504957,0.0207
"1562","none_floor_convection_gain",54700.896326411,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","floor",2169566.41981476,0.0252
"1563","none_intwalls_convection_gain",64817.5279990571,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","intwalls",1721003.3076005,0.0377
"1564","south_extwalls_convection_gain",85777.0135372345,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","south_extwalls",706043.078766118,0.1215
"1565","north_extwalls_convection_gain",22760.5354024647,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","north_extwalls",419088.161503212,0.0543
"1566","west_extwalls_convection_gain",94377.8924959853,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","west_extwalls",1327826.04555389,0.0711
"1567","east_extwalls_convection_gain",18433.9970361137,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","east_extwalls",310373.873618829,0.0594
"1568","none_roof_convection_loss",-479477.844362188,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","roof",-1843282.19473114,0.2601
"1569","none_floor_convection_loss",-470603.93261911,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","floor",-2169567.92508648,0.2169
"1570","none_intwalls_convection_loss",-640502.907302779,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","intwalls",-1721006.13250626,0.3722
"1571","south_extwalls_convection_loss",-119380.355347948,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","south_extwalls",-706043.959074405,0.1691
"1572","north_extwalls_convection_loss",-117647.224927563,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","north_extwalls",-419090.629138336,0.2807
"1573","west_extwalls_convection_loss",-375489.037428758,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","west_extwalls",-1327827.14631519,0.2828
"1574","east_extwalls_convection_loss",-78894.7108812152,"convection","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","east_extwalls",-310376.255512047,0.2542
"1575","none_roof_conduction_gain",1209429.12644404,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","roof",1843280.51504957,0.6561
"1576","none_floor_conduction_gain",736194.56155058,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","floor",2169566.41981476,0.3393
"1577","none_intwalls_conduction_gain",850467.362599125,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","intwalls",1721003.3076005,0.4942
"1578","south_extwalls_conduction_gain",47332.1855843583,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","south_extwalls",706043.078766118,0.067
"1579","north_extwalls_conduction_gain",200821.389529522,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","north_extwalls",419088.161503212,0.4792
"1580","west_extwalls_conduction_gain",618548.420542163,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","west_extwalls",1327826.04555389,0.4658
"1581","east_extwalls_conduction_gain",112525.809447146,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","east_extwalls",310373.873618829,0.3625
"1582","none_roof_conduction_loss",-282878.33771972,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","roof",-1843282.19473114,0.1535
"1583","none_floor_conduction_loss",-1088326.82427332,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","floor",-2169567.92508648,0.5016
"1584","none_intwalls_conduction_loss",-516820.504355972,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","intwalls",-1721006.13250626,0.3003
"1585","south_extwalls_conduction_loss",-577325.112681752,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","south_extwalls",-706043.959074405,0.8177
"1586","north_extwalls_conduction_loss",-158597.774866126,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","north_extwalls",-419090.629138336,0.3784
"1587","west_extwalls_conduction_loss",-604588.661177131,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","west_extwalls",-1327827.14631519,0.4553
"1588","east_extwalls_conduction_loss",-137607.954184751,"conduction","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","east_extwalls",-310376.255512047,0.4434
"1589","none_roof_solarrad_gain",346678.718461978,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","roof",1843280.51504957,0.1881
"1590","none_floor_solarrad_gain",382416.234208216,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","floor",2169566.41981476,0.1763
"1591","none_intwalls_solarrad_gain",402811.087592341,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","intwalls",1721003.3076005,0.2341
"1592","south_extwalls_solarrad_gain",102302.893921924,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","south_extwalls",706043.078766118,0.1449
"1593","north_extwalls_solarrad_gain",54098.7199253114,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","north_extwalls",419088.161503212,0.1291
"1594","west_extwalls_solarrad_gain",156428.801951552,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","west_extwalls",1327826.04555389,0.1178
"1595","east_extwalls_solarrad_gain",56655.1040456787,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","east_extwalls",310373.873618829,0.1825
"1596","none_roof_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","roof",-1843282.19473114,0
"1597","none_floor_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","floor",-2169567.92508648,0
"1598","none_intwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","intwalls",-1721006.13250626,0
"1599","south_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","south_extwalls",-706043.959074405,0
"1600","north_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","north_extwalls",-419090.629138336,0
"1601","west_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","west_extwalls",-1327827.14631519,0
"1602","east_extwalls_solarrad_loss",0,"solarrad","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","east_extwalls",-310376.255512047,0
"1603","none_roof_swlights_gain",11352.5822768654,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","roof",1843280.51504957,0.0062
"1604","none_floor_swlights_gain",11352.5822768654,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","floor",2169566.41981476,0.0052
"1605","none_intwalls_swlights_gain",13191.6830168069,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","intwalls",1721003.3076005,0.0077
"1606","south_extwalls_swlights_gain",4512.65754759836,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","south_extwalls",706043.078766118,0.0064
"1607","north_extwalls_swlights_gain",1916.34360676281,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","north_extwalls",419088.161503212,0.0046
"1608","west_extwalls_swlights_gain",6365.53273566987,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","west_extwalls",1327826.04555389,0.0048
"1609","east_extwalls_swlights_gain",1624.43126370013,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","east_extwalls",310373.873618829,0.0052
"1610","none_roof_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","roof",-1843282.19473114,0
"1611","none_floor_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","floor",-2169567.92508648,0
"1612","none_intwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","intwalls",-1721006.13250626,0
"1613","south_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","south_extwalls",-706043.959074405,0
"1614","north_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","north_extwalls",-419090.629138336,0
"1615","west_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","west_extwalls",-1327827.14631519,0
"1616","east_extwalls_swlights_loss",0,"swlights","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","east_extwalls",-310376.255512047,0
"1617","none_roof_lwinternal_gain",84330.8100721839,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","roof",1843280.51504957,0.0458
"1618","none_floor_lwinternal_gain",84330.8100721839,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","floor",2169566.41981476,0.0389
"1619","none_intwalls_lwinternal_gain",97992.2706475168,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","intwalls",1721003.3076005,0.0569
"1620","south_extwalls_lwinternal_gain",28897.8812596272,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","south_extwalls",706043.078766118,0.0409
"1621","north_extwalls_lwinternal_gain",13183.6990630193,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","north_extwalls",419088.161503212,0.0315
"1622","west_extwalls_lwinternal_gain",40763.2104163445,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","west_extwalls",1327826.04555389,0.0307
"1623","east_extwalls_lwinternal_gain",11314.3685988599,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","east_extwalls",310373.873618829,0.0365
"1624","none_roof_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","roof",-1843282.19473114,0
"1625","none_floor_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","floor",-2169567.92508648,0
"1626","none_intwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","intwalls",-1721006.13250626,0
"1627","south_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","south_extwalls",-706043.959074405,0
"1628","north_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","north_extwalls",-419090.629138336,0
"1629","west_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","west_extwalls",-1327827.14631519,0
"1630","east_extwalls_lwinternal_loss",0,"lwinternal","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","east_extwalls",-310376.255512047,0
"1631","none_roof_lwsurfaces_gain",153366.313515728,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","roof",1843280.51504957,0.0832
"1632","none_floor_lwsurfaces_gain",900571.335380501,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","floor",2169566.41981476,0.4151
"1633","none_intwalls_lwsurfaces_gain",291723.375745651,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","intwalls",1721003.3076005,0.1695
"1634","south_extwalls_lwsurfaces_gain",437220.446915376,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","south_extwalls",706043.078766118,0.6193
"1635","north_extwalls_lwsurfaces_gain",126307.473976132,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","north_extwalls",419088.161503212,0.3014
"1636","west_extwalls_lwsurfaces_gain",411342.187412173,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","west_extwalls",1327826.04555389,0.3098
"1637","east_extwalls_lwsurfaces_gain",109820.163227331,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","gain","east_extwalls",310373.873618829,0.3538
"1638","none_roof_lwsurfaces_loss",-1080926.01264923,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","roof",-1843282.19473114,0.5864
"1639","none_floor_lwsurfaces_loss",-610637.168194052,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","floor",-2169567.92508648,0.2815
"1640","none_intwalls_lwsurfaces_loss",-563682.720847508,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","intwalls",-1721006.13250626,0.3275
"1641","south_extwalls_lwsurfaces_loss",-9338.49104470482,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","south_extwalls",-706043.959074405,0.0132
"1642","north_extwalls_lwsurfaces_loss",-142845.629344647,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","north_extwalls",-419090.629138336,0.3408
"1643","west_extwalls_lwsurfaces_loss",-347749.447709301,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","west_extwalls",-1327827.14631519,0.2619
"1644","east_extwalls_lwsurfaces_loss",-93873.5904460806,"lwsurfaces","U001_Caso01_1a7_hi_in1_1.csv","saopaulo","SALA","Hybrid","loss","east_extwalls",-310376.255512047,0.3025
"1645","none_roof_convection_gain",33891.1998818637,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","roof",1687240.08652365,0.0201
"1646","none_floor_convection_gain",97757.5014574463,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",2309187.24846262,0.0423
"1647","none_intwalls_convection_gain",81788.7293799684,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",1699560.00663434,0.0481
"1648","south_extwalls_convection_gain",83664.6447288541,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",672877.570165944,0.1243
"1649","north_extwalls_convection_gain",19444.9218558766,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",391235.496266965,0.0497
"1650","west_extwalls_convection_gain",87176.7489174768,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","west_extwalls",1192430.36483843,0.0731
"1651","east_extwalls_convection_gain",15858.3632122668,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","east_extwalls",290915.564984928,0.0545
"1652","none_roof_convection_loss",-323307.483435092,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","loss","roof",-1687242.33336167,0.1916
"1653","none_floor_convection_loss",-359619.128979344,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","loss","floor",-2309189.25497749,0.1557
"1654","none_intwalls_convection_loss",-450835.541917983,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","loss","intwalls",-1699563.54012245,0.2653
"1655","south_extwalls_convection_loss",-43351.9304799594,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","loss","south_extwalls",-672878.664348899,0.0644
"1656","north_extwalls_convection_loss",-77011.4040119992,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","loss","north_extwalls",-391238.414198671,0.1968
"1657","west_extwalls_convection_loss",-230394.514314779,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","loss","west_extwalls",-1192431.678007,0.1932
"1658","east_extwalls_convection_loss",-47590.8856258856,"convection","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","loss","east_extwalls",-290918.236417432,0.1636
"1659","none_roof_conduction_gain",1069827.96110139,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","roof",1687240.08652365,0.6341
"1660","none_floor_conduction_gain",784166.128518555,"conduction","U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",2309187.24846262,0.3396
