"","month","gains_losses","value","flux","case"
"3238",7,"south_extwalls_conduction_gain",1.23403278783366,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3239",7,"north_extwalls_conduction_gain",32947.6453680378,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3240",7,"west_extwalls_conduction_gain",31001.2441375437,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3241",7,"east_extwalls_conduction_gain",147.036121174673,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3242",8,"none_roof_conduction_gain",44283.2657907257,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3243",8,"none_floor_conduction_gain",84462.8737988075,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3244",8,"none_intwalls_conduction_gain",80846.5792466301,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3245",8,"south_extwalls_conduction_gain",196.88226399383,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3246",8,"north_extwalls_conduction_gain",28406.5251661026,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3247",8,"west_extwalls_conduction_gain",43214.1942276367,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3248",8,"east_extwalls_conduction_gain",1063.01852705466,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3249",9,"none_roof_conduction_gain",93831.2891171448,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3250",9,"none_floor_conduction_gain",56665.6187191656,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3251",9,"none_intwalls_conduction_gain",77296.8722841381,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3252",9,"south_extwalls_conduction_gain",395.096377913893,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3253",9,"north_extwalls_conduction_gain",17323.1189659203,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3254",9,"west_extwalls_conduction_gain",47537.4519782758,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3255",9,"east_extwalls_conduction_gain",5981.70516884474,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3256",10,"none_roof_conduction_gain",111854.212948493,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3257",10,"none_floor_conduction_gain",68875.3628043005,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3258",10,"none_intwalls_conduction_gain",71324.9671786516,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3259",10,"south_extwalls_conduction_gain",324.628803604574,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3260",10,"north_extwalls_conduction_gain",5590.75288624753,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3261",10,"west_extwalls_conduction_gain",47302.3380158961,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3262",10,"east_extwalls_conduction_gain",13345.1518195008,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3263",11,"none_roof_conduction_gain",142273.629917989,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3264",11,"none_floor_conduction_gain",54604.961168194,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3265",11,"none_intwalls_conduction_gain",62455.0209730614,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3266",11,"south_extwalls_conduction_gain",1668.7592091765,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3267",11,"north_extwalls_conduction_gain",494.295421053019,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3268",11,"west_extwalls_conduction_gain",52736.3736044065,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3269",11,"east_extwalls_conduction_gain",17646.0336894659,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3270",12,"none_roof_conduction_gain",148166.094915132,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3271",12,"none_floor_conduction_gain",49821.9748272664,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3272",12,"none_intwalls_conduction_gain",61582.5718287406,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3273",12,"south_extwalls_conduction_gain",3355.26838137259,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3274",12,"north_extwalls_conduction_gain",36.7645886468222,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3275",12,"west_extwalls_conduction_gain",44020.0100763646,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3276",12,"east_extwalls_conduction_gain",17915.9066773365,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3277",1,"none_roof_conduction_loss",-9465.61679623549,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3278",1,"none_floor_conduction_loss",-135714.216102837,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3279",1,"none_intwalls_conduction_loss",-65303.8494269339,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3280",1,"south_extwalls_conduction_loss",-31805.602430578,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3281",1,"north_extwalls_conduction_loss",-18787.6583387114,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3282",1,"west_extwalls_conduction_loss",-46383.0869509718,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3283",1,"east_extwalls_conduction_loss",-9832.55639296195,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3284",2,"none_roof_conduction_loss",-8439.46436421543,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3285",2,"none_floor_conduction_loss",-129902.099683515,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3286",2,"none_intwalls_conduction_loss",-59413.4776274645,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3287",2,"south_extwalls_conduction_loss",-40115.4563661804,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3288",2,"north_extwalls_conduction_loss",-13922.7527920376,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3289",2,"west_extwalls_conduction_loss",-43038.4969546738,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3290",2,"east_extwalls_conduction_loss",-8652.97925332149,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3291",3,"none_roof_conduction_loss",-12204.5176125944,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3292",3,"none_floor_conduction_loss",-108649.39195939,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3293",3,"none_intwalls_conduction_loss",-57128.8204623306,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3294",3,"south_extwalls_conduction_loss",-58882.4924089362,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3295",3,"north_extwalls_conduction_loss",-13738.1243969051,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3296",3,"west_extwalls_conduction_loss",-51726.8554386735,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3297",3,"east_extwalls_conduction_loss",-11562.0081020728,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3298",4,"none_roof_conduction_loss",-19942.931837837,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3299",4,"none_floor_conduction_loss",-87753.546502939,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3300",4,"none_intwalls_conduction_loss",-48883.4712376902,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3301",4,"south_extwalls_conduction_loss",-59080.7743946256,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3302",4,"north_extwalls_conduction_loss",-11238.9997051135,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3303",4,"west_extwalls_conduction_loss",-48269.3131779417,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3304",4,"east_extwalls_conduction_loss",-12867.8300559734,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3305",5,"none_roof_conduction_loss",-32306.9960332216,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3306",5,"none_floor_conduction_loss",-67897.4076412699,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3307",5,"none_intwalls_conduction_loss",-40498.8575475275,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3308",5,"south_extwalls_conduction_loss",-64446.41230652,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3309",5,"north_extwalls_conduction_loss",-10519.4514495836,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3310",5,"west_extwalls_conduction_loss",-53876.0595390666,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3311",5,"east_extwalls_conduction_loss",-15993.6854944099,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3312",6,"none_roof_conduction_loss",-42010.5441103669,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3313",6,"none_floor_conduction_loss",-78295.9749660696,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3314",6,"none_intwalls_conduction_loss",-38941.2172903007,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3315",6,"south_extwalls_conduction_loss",-57855.400009421,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3316",6,"north_extwalls_conduction_loss",-9362.14004911485,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3317",6,"west_extwalls_conduction_loss",-49142.4088696805,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3318",6,"east_extwalls_conduction_loss",-14897.8500578482,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3319",7,"none_roof_conduction_loss",-48302.142718476,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3320",7,"none_floor_conduction_loss",-89011.0043696148,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3321",7,"none_intwalls_conduction_loss",-41884.5166031315,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3322",7,"south_extwalls_conduction_loss",-64892.2902388761,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3323",7,"north_extwalls_conduction_loss",-9088.91056390366,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3324",7,"west_extwalls_conduction_loss",-51184.2037124233,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3325",7,"east_extwalls_conduction_loss",-15839.2343656895,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3326",8,"none_roof_conduction_loss",-36435.7729923232,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3327",8,"none_floor_conduction_loss",-107868.133343473,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3328",8,"none_intwalls_conduction_loss",-53779.3859682582,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3329",8,"south_extwalls_conduction_loss",-69060.9467224595,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3330",8,"north_extwalls_conduction_loss",-11589.8701039515,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3331",8,"west_extwalls_conduction_loss",-55452.6988537714,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3332",8,"east_extwalls_conduction_loss",-15473.1274207499,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3333",9,"none_roof_conduction_loss",-16092.5064797106,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3334",9,"none_floor_conduction_loss",-122103.914447699,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3335",9,"none_intwalls_conduction_loss",-58186.2475210846,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3336",9,"south_extwalls_conduction_loss",-57375.1397200788,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3337",9,"north_extwalls_conduction_loss",-11548.6192625305,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3338",9,"west_extwalls_conduction_loss",-48289.3095261419,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3339",9,"east_extwalls_conduction_loss",-11022.0788154734,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3340",10,"none_roof_conduction_loss",-15105.618673713,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3341",10,"none_floor_conduction_loss",-122247.012533173,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3342",10,"none_intwalls_conduction_loss",-58926.9886394282,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3343",10,"south_extwalls_conduction_loss",-52500.5101235285,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3344",10,"north_extwalls_conduction_loss",-15898.6774138382,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3345",10,"west_extwalls_conduction_loss",-52299.288750026,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3346",10,"east_extwalls_conduction_loss",-11219.400187061,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3347",11,"none_roof_conduction_loss",-13833.2886273127,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3348",11,"none_floor_conduction_loss",-147876.829574271,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3349",11,"none_intwalls_conduction_loss",-70577.6690768542,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3350",11,"south_extwalls_conduction_loss",-36863.2730602067,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3351",11,"north_extwalls_conduction_loss",-18890.360571578,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3352",11,"west_extwalls_conduction_loss",-50083.9870447567,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3353",11,"east_extwalls_conduction_loss",-10460.0605827193,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3354",12,"none_roof_conduction_loss",-12150.5861590598,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3355",12,"none_floor_conduction_loss",-133554.21834265,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3356",12,"none_intwalls_conduction_loss",-69132.2605803415,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3357",12,"south_extwalls_conduction_loss",-28458.38710311,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3358",12,"north_extwalls_conduction_loss",-21658.8779224373,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3359",12,"west_extwalls_conduction_loss",-54302.881903261,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3360",12,"east_extwalls_conduction_loss",-10023.6314298151,"Conduction","U001_Caso01_1a7_vn_nbr_1.csv"
"3361",1,"none_roof_solarrad_gain",35707.7570939388,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3362",1,"none_floor_solarrad_gain",38406.8805158072,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3363",1,"none_intwalls_solarrad_gain",40768.8820558797,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3364",1,"south_extwalls_solarrad_gain",10205.0417604218,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3365",1,"north_extwalls_solarrad_gain",5552.16554404528,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3366",1,"west_extwalls_solarrad_gain",17399.9460521775,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3367",1,"east_extwalls_solarrad_gain",5977.74283118424,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3368",2,"none_roof_solarrad_gain",31156.2235288058,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3369",2,"none_floor_solarrad_gain",33550.4420345009,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3370",2,"none_intwalls_solarrad_gain",34965.1767678256,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3371",2,"south_extwalls_solarrad_gain",9019.863151505,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3372",2,"north_extwalls_solarrad_gain",4849.20943978324,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3373",2,"west_extwalls_solarrad_gain",13889.5277147876,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3374",2,"east_extwalls_solarrad_gain",4468.63121583851,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3375",3,"none_roof_solarrad_gain",30543.2529691931,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3376",3,"none_floor_solarrad_gain",33724.930544496,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3377",3,"none_intwalls_solarrad_gain",36155.9035821114,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3378",3,"south_extwalls_solarrad_gain",8987.27072620296,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3379",3,"north_extwalls_solarrad_gain",4762.69300368657,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3380",3,"west_extwalls_solarrad_gain",12748.4541993692,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3381",3,"east_extwalls_solarrad_gain",4210.6182767898,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3382",4,"none_roof_solarrad_gain",25706.8996494813,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3383",4,"none_floor_solarrad_gain",28618.7160432968,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3384",4,"none_intwalls_solarrad_gain",30406.5114478161,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3385",4,"south_extwalls_solarrad_gain",7625.70635878238,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3386",4,"north_extwalls_solarrad_gain",4012.65143290918,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3387",4,"west_extwalls_solarrad_gain",10717.1655118686,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3388",4,"east_extwalls_solarrad_gain",3616.94089773949,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3389",5,"none_roof_solarrad_gain",21925.4009448281,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3390",5,"none_floor_solarrad_gain",24454.6630665716,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3391",5,"none_intwalls_solarrad_gain",25203.3317662653,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3392",5,"south_extwalls_solarrad_gain",6546.07751668197,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3393",5,"north_extwalls_solarrad_gain",3422.8493781211,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3394",5,"west_extwalls_solarrad_gain",9116.59122386438,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3395",5,"east_extwalls_solarrad_gain",3967.46145434826,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3396",6,"none_roof_solarrad_gain",19248.9218689299,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3397",6,"none_floor_solarrad_gain",21750.7593424971,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3398",6,"none_intwalls_solarrad_gain",21849.3454140224,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3399",6,"south_extwalls_solarrad_gain",6009.65940473389,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3400",6,"north_extwalls_solarrad_gain",3009.84193213777,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3401",6,"west_extwalls_solarrad_gain",8040.42778265303,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3402",6,"east_extwalls_solarrad_gain",4464.82227244639,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3403",7,"none_roof_solarrad_gain",22454.9093420172,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3404",7,"none_floor_solarrad_gain",25539.9265863273,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3405",7,"none_intwalls_solarrad_gain",25638.5588632846,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3406",7,"south_extwalls_solarrad_gain",6893.68745469513,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3407",7,"north_extwalls_solarrad_gain",3516.45732949676,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3408",7,"west_extwalls_solarrad_gain",9437.510914385,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3409",7,"east_extwalls_solarrad_gain",4689.89506840884,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3410",8,"none_roof_solarrad_gain",26368.6825617828,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3411",8,"none_floor_solarrad_gain",30224.6346418928,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3412",8,"none_intwalls_solarrad_gain",31824.4840950691,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3413",8,"south_extwalls_solarrad_gain",7979.98665813019,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3414",8,"north_extwalls_solarrad_gain",4133.36536226388,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3415",8,"west_extwalls_solarrad_gain",11158.50178468,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3416",8,"east_extwalls_solarrad_gain",4271.70759442035,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3417",9,"none_roof_solarrad_gain",30018.8665263417,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3418",9,"none_floor_solarrad_gain",33630.3032024837,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3419",9,"none_intwalls_solarrad_gain",35435.2198512963,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3420",9,"south_extwalls_solarrad_gain",8911.44851612541,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3421",9,"north_extwalls_solarrad_gain",4690.08915547345,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3422",9,"west_extwalls_solarrad_gain",12609.2673199299,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3423",9,"east_extwalls_solarrad_gain",4140.05683809775,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3424",10,"none_roof_solarrad_gain",32399.4878324232,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3425",10,"none_floor_solarrad_gain",35514.0860083836,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3426",10,"none_intwalls_solarrad_gain",38451.1935744801,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3427",10,"south_extwalls_solarrad_gain",9461.52249508248,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3428",10,"north_extwalls_solarrad_gain",5048.99738217792,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3429",10,"west_extwalls_solarrad_gain",13918.0565858013,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3430",10,"east_extwalls_solarrad_gain",4575.96613497994,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3431",11,"none_roof_solarrad_gain",34815.7023895416,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3432",11,"none_floor_solarrad_gain",38105.0366842038,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3433",11,"none_intwalls_solarrad_gain",40641.8459668473,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3434",11,"south_extwalls_solarrad_gain",10186.4391167413,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3435",11,"north_extwalls_solarrad_gain",5436.99875327971,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3436",11,"west_extwalls_solarrad_gain",17316.0816519439,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3437",11,"east_extwalls_solarrad_gain",5790.1805347443,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3438",12,"none_roof_solarrad_gain",36332.613754694,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3439",12,"none_floor_solarrad_gain",38895.8555377552,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3440",12,"none_intwalls_solarrad_gain",41470.6342074434,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3441",12,"south_extwalls_solarrad_gain",10476.1907628218,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3442",12,"north_extwalls_solarrad_gain",5663.40121193656,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3443",12,"west_extwalls_solarrad_gain",20077.2712100915,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3444",12,"east_extwalls_solarrad_gain",6481.08092668081,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3445",1,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3446",1,"none_floor_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3447",1,"none_intwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3448",1,"south_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3449",1,"north_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3450",1,"west_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3451",1,"east_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3452",2,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3453",2,"none_floor_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3454",2,"none_intwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3455",2,"south_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3456",2,"north_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3457",2,"west_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3458",2,"east_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3459",3,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3460",3,"none_floor_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3461",3,"none_intwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3462",3,"south_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3463",3,"north_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3464",3,"west_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3465",3,"east_extwalls_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
"3466",4,"none_roof_solarrad_loss",0,"Solar Rad.","U001_Caso01_1a7_vn_nbr_1.csv"
