"","date_graph","time","month","day","gains_losses","value","flux","case"
"127",2019-11-24 06:00:00,7,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"128",2019-11-24 07:00:00,8,11,24,"none_intwalls_convection_gain",3.99505324234583,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"129",2019-11-24 08:00:00,9,11,24,"none_intwalls_convection_gain",5.58576711947368,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"130",2019-11-24 09:00:00,10,11,24,"none_intwalls_convection_gain",16.3581825972675,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"131",2019-11-24 10:00:00,11,11,24,"none_intwalls_convection_gain",30.4049375055437,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"132",2019-11-24 11:00:00,12,11,24,"none_intwalls_convection_gain",41.1706079379146,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"133",2019-11-24 12:00:00,13,11,24,"none_intwalls_convection_gain",45.7823367930408,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"134",2019-11-24 13:00:00,14,11,24,"none_intwalls_convection_gain",46.676693966351,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"135",2019-11-24 14:00:00,15,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"136",2019-11-24 15:00:00,16,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"137",2019-11-24 16:00:00,17,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"138",2019-11-24 17:00:00,18,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"139",2019-11-24 18:00:00,19,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"140",2019-11-24 19:00:00,20,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"141",2019-11-24 20:00:00,21,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"142",2019-11-24 21:00:00,22,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"143",2019-11-24 22:00:00,23,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"144",2019-11-24 23:00:00,24,11,24,"none_intwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"145",2019-11-23 00:00:00,1,11,23,"south_extwalls_convection_gain",19.17256220247,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"146",2019-11-23 01:00:00,2,11,23,"south_extwalls_convection_gain",19.0371427130193,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"147",2019-11-23 02:00:00,3,11,23,"south_extwalls_convection_gain",19.6583649778568,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"148",2019-11-23 03:00:00,4,11,23,"south_extwalls_convection_gain",20.0244563150325,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"149",2019-11-23 04:00:00,5,11,23,"south_extwalls_convection_gain",20.4483395002911,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"150",2019-11-23 05:00:00,6,11,23,"south_extwalls_convection_gain",20.613892304028,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"151",2019-11-23 06:00:00,7,11,23,"south_extwalls_convection_gain",18.8724213018269,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"152",2019-11-23 07:00:00,8,11,23,"south_extwalls_convection_gain",16.1743563200162,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"153",2019-11-23 08:00:00,9,11,23,"south_extwalls_convection_gain",8.32333516497123,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"154",2019-11-23 09:00:00,10,11,23,"south_extwalls_convection_gain",4.19957520503122,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"155",2019-11-23 10:00:00,11,11,23,"south_extwalls_convection_gain",1.98784792933054,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"156",2019-11-23 11:00:00,12,11,23,"south_extwalls_convection_gain",0.24571527702566,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"157",2019-11-23 12:00:00,13,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"158",2019-11-23 13:00:00,14,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"159",2019-11-23 14:00:00,15,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"160",2019-11-23 15:00:00,16,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
"161",2019-11-23 16:00:00,17,11,23,"south_extwalls_convection_gain",0,"Convection","U001_Caso01_1a7_ac_in1_1.csv"
