"","date_graph","time","month","day","gains_losses","value","case","city","app","case_graph","gains","exchange","sum","per"
"11355","2019-07-18 02:00:00",3,7,18,"none_floor_convection_gain",36.8150432553488,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",113.417707472886,0.3246
"11356","2019-07-18 03:00:00",4,7,18,"none_floor_convection_gain",39.6058359375688,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",119.748026025982,0.3307
"11357","2019-07-18 04:00:00",5,7,18,"none_floor_convection_gain",42.4564354264198,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",125.634144388702,0.3379
"11358","2019-07-18 05:00:00",6,7,18,"none_floor_convection_gain",46.4035217824155,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",131.602326506325,0.3526
"11359","2019-07-18 06:00:00",7,7,18,"none_floor_convection_gain",42.3356344234462,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",138.541675171521,0.3056
"11360","2019-07-18 07:00:00",8,7,18,"none_floor_convection_gain",36.284146888783,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",140.018169066257,0.2591
"11361","2019-07-18 08:00:00",9,7,18,"none_floor_convection_gain",48.7745920802482,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",71.9638444750009,0.6778
"11362","2019-07-18 09:00:00",10,7,18,"none_floor_convection_gain",40.5394545142194,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",80.3093502356704,0.5048
"11363","2019-07-18 10:00:00",11,7,18,"none_floor_convection_gain",22.8363394303835,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",91.7001746862743,0.249
"11364","2019-07-18 11:00:00",12,7,18,"none_floor_convection_gain",6.69144805066833,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",95.2116281038653,0.0703
"11365","2019-07-18 12:00:00",13,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",89.8188562027617,0
"11366","2019-07-18 13:00:00",14,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",75.1491877474996,0
"11367","2019-07-18 14:00:00",15,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",232.242760192711,0
"11368","2019-07-18 15:00:00",16,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",238.11499630649,0
"11369","2019-07-18 16:00:00",17,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",289.439523348578,0
"11370","2019-07-18 17:00:00",18,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",262.200016475195,0
"11371","2019-07-18 18:00:00",19,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",376.288490900578,0
"11372","2019-07-18 19:00:00",20,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",378.117719639959,0
"11373","2019-07-18 20:00:00",21,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",382.955126305284,0
"11374","2019-07-18 21:00:00",22,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",390.046269584448,0
"11375","2019-07-18 22:00:00",23,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",69.0119537897044,0
"11376","2019-07-18 23:00:00",24,7,18,"none_floor_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","floor",86.2883369828088,0
"11377","2019-07-17 00:00:00",1,7,17,"none_intwalls_convection_gain",18.5741790873899,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",155.241196099633,0.1196
"11378","2019-07-17 01:00:00",2,7,17,"none_intwalls_convection_gain",18.1046008066986,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",159.248285631048,0.1137
"11379","2019-07-17 02:00:00",3,7,17,"none_intwalls_convection_gain",16.5171071963815,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",159.626036234848,0.1035
"11380","2019-07-17 03:00:00",4,7,17,"none_intwalls_convection_gain",14.7372516046788,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",160.158560282046,0.092
"11381","2019-07-17 04:00:00",5,7,17,"none_intwalls_convection_gain",14.1499803262732,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",163.852410145854,0.0864
"11382","2019-07-17 05:00:00",6,7,17,"none_intwalls_convection_gain",12.414195884857,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",163.333821967279,0.076
"11383","2019-07-17 06:00:00",7,7,17,"none_intwalls_convection_gain",9.21716803046061,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",174.522990609209,0.0528
"11384","2019-07-17 07:00:00",8,7,17,"none_intwalls_convection_gain",7.44566939097693,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",174.409844819508,0.0427
"11385","2019-07-17 08:00:00",9,7,17,"none_intwalls_convection_gain",18.9277172794126,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",111.992008688232,0.169
"11386","2019-07-17 09:00:00",10,7,17,"none_intwalls_convection_gain",17.4617599275961,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",108.346958401353,0.1612
"11387","2019-07-17 10:00:00",11,7,17,"none_intwalls_convection_gain",12.0508382603603,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",95.2951393983868,0.1265
"11388","2019-07-17 11:00:00",12,7,17,"none_intwalls_convection_gain",7.28270746804113,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",82.0821898144004,0.0887
"11389","2019-07-17 12:00:00",13,7,17,"none_intwalls_convection_gain",3.63827936385349,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",68.8565087899549,0.0528
"11390","2019-07-17 13:00:00",14,7,17,"none_intwalls_convection_gain",2.67924912044679,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",63.7717022758195,0.042
"11391","2019-07-17 14:00:00",15,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",236.610835858079,0
"11392","2019-07-17 15:00:00",16,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",231.019586373744,0
"11393","2019-07-17 16:00:00",17,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",274.724337580165,0
"11394","2019-07-17 17:00:00",18,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",273.781121081269,0
"11395","2019-07-17 18:00:00",19,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",389.941807875983,0
"11396","2019-07-17 19:00:00",20,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",387.333472824822,0
"11397","2019-07-17 20:00:00",21,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",389.803273821147,0
"11398","2019-07-17 21:00:00",22,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",389.635018906985,0
"11399","2019-07-17 22:00:00",23,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",108.795544111077,0
"11400","2019-07-17 23:00:00",24,7,17,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",117.810323100737,0
"11401","2019-07-18 00:00:00",1,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",109.081025014044,0
"11402","2019-07-18 01:00:00",2,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",110.427651216758,0
"11403","2019-07-18 02:00:00",3,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",113.417707472886,0
"11404","2019-07-18 03:00:00",4,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",119.748026025982,0
"11405","2019-07-18 04:00:00",5,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",125.634144388702,0
"11406","2019-07-18 05:00:00",6,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",131.602326506325,0
"11407","2019-07-18 06:00:00",7,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",138.541675171521,0
"11408","2019-07-18 07:00:00",8,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",140.018169066257,0
"11409","2019-07-18 08:00:00",9,7,18,"none_intwalls_convection_gain",1.65876209175746,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",71.9638444750009,0.023
"11410","2019-07-18 09:00:00",10,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",80.3093502356704,0
"11411","2019-07-18 10:00:00",11,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",91.7001746862743,0
"11412","2019-07-18 11:00:00",12,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",95.2116281038653,0
"11413","2019-07-18 12:00:00",13,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",89.8188562027617,0
"11414","2019-07-18 13:00:00",14,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",75.1491877474996,0
"11415","2019-07-18 14:00:00",15,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",232.242760192711,0
"11416","2019-07-18 15:00:00",16,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",238.11499630649,0
"11417","2019-07-18 16:00:00",17,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",289.439523348578,0
"11418","2019-07-18 17:00:00",18,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",262.200016475195,0
"11419","2019-07-18 18:00:00",19,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",376.288490900578,0
"11420","2019-07-18 19:00:00",20,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",378.117719639959,0
"11421","2019-07-18 20:00:00",21,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",382.955126305284,0
"11422","2019-07-18 21:00:00",22,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",390.046269584448,0
"11423","2019-07-18 22:00:00",23,7,18,"none_intwalls_convection_gain",0.331996589410076,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",69.0119537897044,0.0048
"11424","2019-07-18 23:00:00",24,7,18,"none_intwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","intwalls",86.2883369828088,0
"11425","2019-07-17 00:00:00",1,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",155.241196099633,0
"11426","2019-07-17 01:00:00",2,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",159.248285631048,0
"11427","2019-07-17 02:00:00",3,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",159.626036234848,0
"11428","2019-07-17 03:00:00",4,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",160.158560282046,0
"11429","2019-07-17 04:00:00",5,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",163.852410145854,0
"11430","2019-07-17 05:00:00",6,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",163.333821967279,0
"11431","2019-07-17 06:00:00",7,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",174.522990609209,0
"11432","2019-07-17 07:00:00",8,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",174.409844819508,0
"11433","2019-07-17 08:00:00",9,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",111.992008688232,0
"11434","2019-07-17 09:00:00",10,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",108.346958401353,0
"11435","2019-07-17 10:00:00",11,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",95.2951393983868,0
"11436","2019-07-17 11:00:00",12,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",82.0821898144004,0
"11437","2019-07-17 12:00:00",13,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",68.8565087899549,0
"11438","2019-07-17 13:00:00",14,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",63.7717022758195,0
"11439","2019-07-17 14:00:00",15,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",236.610835858079,0
"11440","2019-07-17 15:00:00",16,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",231.019586373744,0
"11441","2019-07-17 16:00:00",17,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",274.724337580165,0
"11442","2019-07-17 17:00:00",18,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",273.781121081269,0
"11443","2019-07-17 18:00:00",19,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",389.941807875983,0
"11444","2019-07-17 19:00:00",20,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",387.333472824822,0
"11445","2019-07-17 20:00:00",21,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",389.803273821147,0
"11446","2019-07-17 21:00:00",22,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",389.635018906985,0
"11447","2019-07-17 22:00:00",23,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",108.795544111077,0
"11448","2019-07-17 23:00:00",24,7,17,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",117.810323100737,0
"11449","2019-07-18 00:00:00",1,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",109.081025014044,0
"11450","2019-07-18 01:00:00",2,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",110.427651216758,0
"11451","2019-07-18 02:00:00",3,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",113.417707472886,0
"11452","2019-07-18 03:00:00",4,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",119.748026025982,0
"11453","2019-07-18 04:00:00",5,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",125.634144388702,0
"11454","2019-07-18 05:00:00",6,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",131.602326506325,0
"11455","2019-07-18 06:00:00",7,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",138.541675171521,0
"11456","2019-07-18 07:00:00",8,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",140.018169066257,0
"11457","2019-07-18 08:00:00",9,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",71.9638444750009,0
"11458","2019-07-18 09:00:00",10,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",80.3093502356704,0
"11459","2019-07-18 10:00:00",11,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",91.7001746862743,0
"11460","2019-07-18 11:00:00",12,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",95.2116281038653,0
"11461","2019-07-18 12:00:00",13,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",89.8188562027617,0
"11462","2019-07-18 13:00:00",14,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",75.1491877474996,0
"11463","2019-07-18 14:00:00",15,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",232.242760192711,0
"11464","2019-07-18 15:00:00",16,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",238.11499630649,0
"11465","2019-07-18 16:00:00",17,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",289.439523348578,0
"11466","2019-07-18 17:00:00",18,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",262.200016475195,0
"11467","2019-07-18 18:00:00",19,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",376.288490900578,0
"11468","2019-07-18 19:00:00",20,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",378.117719639959,0
"11469","2019-07-18 20:00:00",21,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",382.955126305284,0
"11470","2019-07-18 21:00:00",22,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",390.046269584448,0
"11471","2019-07-18 22:00:00",23,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",69.0119537897044,0
"11472","2019-07-18 23:00:00",24,7,18,"south_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","south_extwalls",86.2883369828088,0
"11473","2019-07-17 00:00:00",1,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",155.241196099633,0
"11474","2019-07-17 01:00:00",2,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",159.248285631048,0
"11475","2019-07-17 02:00:00",3,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",159.626036234848,0
"11476","2019-07-17 03:00:00",4,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",160.158560282046,0
"11477","2019-07-17 04:00:00",5,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",163.852410145854,0
"11478","2019-07-17 05:00:00",6,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",163.333821967279,0
"11479","2019-07-17 06:00:00",7,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",174.522990609209,0
"11480","2019-07-17 07:00:00",8,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",174.409844819508,0
"11481","2019-07-17 08:00:00",9,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",111.992008688232,0
"11482","2019-07-17 09:00:00",10,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",108.346958401353,0
"11483","2019-07-17 10:00:00",11,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",95.2951393983868,0
"11484","2019-07-17 11:00:00",12,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",82.0821898144004,0
"11485","2019-07-17 12:00:00",13,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",68.8565087899549,0
"11486","2019-07-17 13:00:00",14,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",63.7717022758195,0
"11487","2019-07-17 14:00:00",15,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",236.610835858079,0
"11488","2019-07-17 15:00:00",16,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",231.019586373744,0
"11489","2019-07-17 16:00:00",17,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",274.724337580165,0
"11490","2019-07-17 17:00:00",18,7,17,"north_extwalls_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","saopaulo","SALA","Natural Ventilation","gain","north_extwalls",273.781121081269,0
