"","month","gains_losses","value","case"
"824",2,"internal_gains",60840.1170062195,"U001_Caso01_1a7_hi_in1_1.csv"
"825",2,"cooling",-314167.981477822,"U001_Caso01_1a7_hi_in1_1.csv"
"826",2,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"827",2,"vn_window_loss",-19591.5983249875,"U001_Caso01_1a7_hi_in1_1.csv"
"828",2,"vn_window_gain",3919.86662497413,"U001_Caso01_1a7_hi_in1_1.csv"
"829",2,"vn_interzone_loss",-13111.1325389245,"U001_Caso01_1a7_hi_in1_1.csv"
"830",2,"vn_interzone_gain",24363.6499450163,"U001_Caso01_1a7_hi_in1_1.csv"
"831",3,"internal_gains",67795.7715800733,"U001_Caso01_1a7_hi_in1_1.csv"
"832",3,"cooling",-302057.016090138,"U001_Caso01_1a7_hi_in1_1.csv"
"833",3,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"834",3,"vn_window_loss",-32958.7985941364,"U001_Caso01_1a7_hi_in1_1.csv"
"835",3,"vn_window_gain",2653.02621925935,"U001_Caso01_1a7_hi_in1_1.csv"
"836",3,"vn_interzone_loss",-11759.3194106873,"U001_Caso01_1a7_hi_in1_1.csv"
"837",3,"vn_interzone_gain",30506.7823759573,"U001_Caso01_1a7_hi_in1_1.csv"
"838",4,"internal_gains",65855.874910277,"U001_Caso01_1a7_hi_in1_1.csv"
"839",4,"cooling",-188677.259225912,"U001_Caso01_1a7_hi_in1_1.csv"
"840",4,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"841",4,"vn_window_loss",-71636.6422047759,"U001_Caso01_1a7_hi_in1_1.csv"
"842",4,"vn_window_gain",1867.7378100805,"U001_Caso01_1a7_hi_in1_1.csv"
"843",4,"vn_interzone_loss",-12415.8317669425,"U001_Caso01_1a7_hi_in1_1.csv"
"844",4,"vn_interzone_gain",36635.8112748167,"U001_Caso01_1a7_hi_in1_1.csv"
"845",5,"internal_gains",69854.9370246385,"U001_Caso01_1a7_hi_in1_1.csv"
"846",5,"cooling",-70186.0646440343,"U001_Caso01_1a7_hi_in1_1.csv"
"847",5,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"848",5,"vn_window_loss",-99201.1853253764,"U001_Caso01_1a7_hi_in1_1.csv"
"849",5,"vn_window_gain",705.85883720922,"U001_Caso01_1a7_hi_in1_1.csv"
"850",5,"vn_interzone_loss",-19050.7486193904,"U001_Caso01_1a7_hi_in1_1.csv"
"851",5,"vn_interzone_gain",46575.6267772903,"U001_Caso01_1a7_hi_in1_1.csv"
"852",6,"internal_gains",67601.6172146283,"U001_Caso01_1a7_hi_in1_1.csv"
"853",6,"cooling",-25788.7422073284,"U001_Caso01_1a7_hi_in1_1.csv"
"854",6,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"855",6,"vn_window_loss",-71208.1634958866,"U001_Caso01_1a7_hi_in1_1.csv"
"856",6,"vn_window_gain",742.136626298154,"U001_Caso01_1a7_hi_in1_1.csv"
"857",6,"vn_interzone_loss",-15365.0182898919,"U001_Caso01_1a7_hi_in1_1.csv"
"858",6,"vn_interzone_gain",41435.1837620379,"U001_Caso01_1a7_hi_in1_1.csv"
"859",7,"internal_gains",69405.8846890058,"U001_Caso01_1a7_hi_in1_1.csv"
"860",7,"cooling",-14142.4708021682,"U001_Caso01_1a7_hi_in1_1.csv"
"861",7,"heating",4045.52981219691,"U001_Caso01_1a7_hi_in1_1.csv"
"862",7,"vn_window_loss",-91278.745822572,"U001_Caso01_1a7_hi_in1_1.csv"
"863",7,"vn_window_gain",850.70666961909,"U001_Caso01_1a7_hi_in1_1.csv"
"864",7,"vn_interzone_loss",-15361.8435127616,"U001_Caso01_1a7_hi_in1_1.csv"
"865",7,"vn_interzone_gain",53939.6402721828,"U001_Caso01_1a7_hi_in1_1.csv"
"866",8,"internal_gains",69958.7581605231,"U001_Caso01_1a7_hi_in1_1.csv"
"867",8,"cooling",-63441.8557107102,"U001_Caso01_1a7_hi_in1_1.csv"
"868",8,"heating",3375.73008553063,"U001_Caso01_1a7_hi_in1_1.csv"
"869",8,"vn_window_loss",-108940.778839936,"U001_Caso01_1a7_hi_in1_1.csv"
"870",8,"vn_window_gain",1719.29097285089,"U001_Caso01_1a7_hi_in1_1.csv"
"871",8,"vn_interzone_loss",-13847.9127030946,"U001_Caso01_1a7_hi_in1_1.csv"
"872",8,"vn_interzone_gain",52335.6341612375,"U001_Caso01_1a7_hi_in1_1.csv"
"873",9,"internal_gains",66512.5359411296,"U001_Caso01_1a7_hi_in1_1.csv"
"874",9,"cooling",-114145.940577437,"U001_Caso01_1a7_hi_in1_1.csv"
"875",9,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"876",9,"vn_window_loss",-110803.511200551,"U001_Caso01_1a7_hi_in1_1.csv"
"877",9,"vn_window_gain",2169.63265636165,"U001_Caso01_1a7_hi_in1_1.csv"
"878",9,"vn_interzone_loss",-25172.4161556978,"U001_Caso01_1a7_hi_in1_1.csv"
"879",9,"vn_interzone_gain",49169.9958017917,"U001_Caso01_1a7_hi_in1_1.csv"
"880",10,"internal_gains",69307.2698615422,"U001_Caso01_1a7_hi_in1_1.csv"
"881",10,"cooling",-154061.442018694,"U001_Caso01_1a7_hi_in1_1.csv"
"882",10,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"883",10,"vn_window_loss",-97210.1614822504,"U001_Caso01_1a7_hi_in1_1.csv"
"884",10,"vn_window_gain",2246.71273051932,"U001_Caso01_1a7_hi_in1_1.csv"
"885",10,"vn_interzone_loss",-20826.1782169766,"U001_Caso01_1a7_hi_in1_1.csv"
"886",10,"vn_interzone_gain",41648.9879425923,"U001_Caso01_1a7_hi_in1_1.csv"
"887",11,"internal_gains",66502.4460274697,"U001_Caso01_1a7_hi_in1_1.csv"
"888",11,"cooling",-208235.865232136,"U001_Caso01_1a7_hi_in1_1.csv"
"889",11,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"890",11,"vn_window_loss",-65946.7233265526,"U001_Caso01_1a7_hi_in1_1.csv"
"891",11,"vn_window_gain",2497.61408785784,"U001_Caso01_1a7_hi_in1_1.csv"
"892",11,"vn_interzone_loss",-18703.1294516998,"U001_Caso01_1a7_hi_in1_1.csv"
"893",11,"vn_interzone_gain",30307.3339402421,"U001_Caso01_1a7_hi_in1_1.csv"
"894",12,"internal_gains",67569.4163455153,"U001_Caso01_1a7_hi_in1_1.csv"
"895",12,"cooling",-297073.718472657,"U001_Caso01_1a7_hi_in1_1.csv"
"896",12,"heating",0,"U001_Caso01_1a7_hi_in1_1.csv"
"897",12,"vn_window_loss",-30471.2676925761,"U001_Caso01_1a7_hi_in1_1.csv"
"898",12,"vn_window_gain",2752.17523562743,"U001_Caso01_1a7_hi_in1_1.csv"
"899",12,"vn_interzone_loss",-15318.7764324902,"U001_Caso01_1a7_hi_in1_1.csv"
"900",12,"vn_interzone_gain",25113.2868091844,"U001_Caso01_1a7_hi_in1_1.csv"
"901",1,"none_roof_convection_gain",41450.9344257592,"U001_Caso01_1a7_vn_nbr_1.csv"
"902",1,"none_floor_convection_gain",29006.765392623,"U001_Caso01_1a7_vn_nbr_1.csv"
"903",1,"none_intwalls_convection_gain",43558.6386996731,"U001_Caso01_1a7_vn_nbr_1.csv"
"904",1,"south_extwalls_convection_gain",6605.84753158051,"U001_Caso01_1a7_vn_nbr_1.csv"
"905",1,"north_extwalls_convection_gain",2412.95867686583,"U001_Caso01_1a7_vn_nbr_1.csv"
"906",1,"west_extwalls_convection_gain",23878.5527578113,"U001_Caso01_1a7_vn_nbr_1.csv"
"907",1,"east_extwalls_convection_gain",7119.54775832244,"U001_Caso01_1a7_vn_nbr_1.csv"
"908",1,"south_windows_convection_gain",4.40277520980904,"U001_Caso01_1a7_vn_nbr_1.csv"
"909",1,"west_windows_convection_gain",213.951250453975,"U001_Caso01_1a7_vn_nbr_1.csv"
"910",2,"none_roof_convection_gain",37175.5694045142,"U001_Caso01_1a7_vn_nbr_1.csv"
"911",2,"none_floor_convection_gain",25233.6799041088,"U001_Caso01_1a7_vn_nbr_1.csv"
"912",2,"none_intwalls_convection_gain",40697.8627840367,"U001_Caso01_1a7_vn_nbr_1.csv"
"913",2,"south_extwalls_convection_gain",4580.06779074963,"U001_Caso01_1a7_vn_nbr_1.csv"
"914",2,"north_extwalls_convection_gain",3419.76313977893,"U001_Caso01_1a7_vn_nbr_1.csv"
"915",2,"west_extwalls_convection_gain",22083.3163385827,"U001_Caso01_1a7_vn_nbr_1.csv"
"916",2,"east_extwalls_convection_gain",6513.19644058817,"U001_Caso01_1a7_vn_nbr_1.csv"
"917",2,"south_windows_convection_gain",5.89030779972812,"U001_Caso01_1a7_vn_nbr_1.csv"
"918",2,"west_windows_convection_gain",211.648112077327,"U001_Caso01_1a7_vn_nbr_1.csv"
"919",3,"none_roof_convection_gain",36790.233012541,"U001_Caso01_1a7_vn_nbr_1.csv"
"920",3,"none_floor_convection_gain",37301.0487763275,"U001_Caso01_1a7_vn_nbr_1.csv"
"921",3,"none_intwalls_convection_gain",47189.9572523545,"U001_Caso01_1a7_vn_nbr_1.csv"
"922",3,"south_extwalls_convection_gain",3821.34248636536,"U001_Caso01_1a7_vn_nbr_1.csv"
"923",3,"north_extwalls_convection_gain",6451.43611462318,"U001_Caso01_1a7_vn_nbr_1.csv"
"924",3,"west_extwalls_convection_gain",23749.1951915188,"U001_Caso01_1a7_vn_nbr_1.csv"
"925",3,"east_extwalls_convection_gain",4505.50122248161,"U001_Caso01_1a7_vn_nbr_1.csv"
"926",3,"south_windows_convection_gain",0.0573760451378626,"U001_Caso01_1a7_vn_nbr_1.csv"
"927",3,"west_windows_convection_gain",164.244409991168,"U001_Caso01_1a7_vn_nbr_1.csv"
"928",4,"none_roof_convection_gain",23478.7318090889,"U001_Caso01_1a7_vn_nbr_1.csv"
"929",4,"none_floor_convection_gain",33050.6336275432,"U001_Caso01_1a7_vn_nbr_1.csv"
"930",4,"none_intwalls_convection_gain",38460.6767991137,"U001_Caso01_1a7_vn_nbr_1.csv"
"931",4,"south_extwalls_convection_gain",2476.74753697938,"U001_Caso01_1a7_vn_nbr_1.csv"
"932",4,"north_extwalls_convection_gain",8157.99299161861,"U001_Caso01_1a7_vn_nbr_1.csv"
"933",4,"west_extwalls_convection_gain",17970.2255665101,"U001_Caso01_1a7_vn_nbr_1.csv"
"934",4,"east_extwalls_convection_gain",1699.21349112152,"U001_Caso01_1a7_vn_nbr_1.csv"
"935",4,"south_windows_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv"
"936",4,"west_windows_convection_gain",96.6285298106543,"U001_Caso01_1a7_vn_nbr_1.csv"
"937",5,"none_roof_convection_gain",11957.1323293686,"U001_Caso01_1a7_vn_nbr_1.csv"
"938",5,"none_floor_convection_gain",31852.3541080048,"U001_Caso01_1a7_vn_nbr_1.csv"
"939",5,"none_intwalls_convection_gain",30027.3886140813,"U001_Caso01_1a7_vn_nbr_1.csv"
"940",5,"south_extwalls_convection_gain",997.855943176746,"U001_Caso01_1a7_vn_nbr_1.csv"
"941",5,"north_extwalls_convection_gain",9477.89035625158,"U001_Caso01_1a7_vn_nbr_1.csv"
"942",5,"west_extwalls_convection_gain",11219.7816718191,"U001_Caso01_1a7_vn_nbr_1.csv"
"943",5,"east_extwalls_convection_gain",560.878224078845,"U001_Caso01_1a7_vn_nbr_1.csv"
"944",5,"south_windows_convection_gain",1.9235286445897,"U001_Caso01_1a7_vn_nbr_1.csv"
"945",5,"west_windows_convection_gain",37.1939859973439,"U001_Caso01_1a7_vn_nbr_1.csv"
"946",6,"none_roof_convection_gain",3813.23097033757,"U001_Caso01_1a7_vn_nbr_1.csv"
"947",6,"none_floor_convection_gain",20790.0046873933,"U001_Caso01_1a7_vn_nbr_1.csv"
"948",6,"none_intwalls_convection_gain",18683.1768103392,"U001_Caso01_1a7_vn_nbr_1.csv"
"949",6,"south_extwalls_convection_gain",381.209158747083,"U001_Caso01_1a7_vn_nbr_1.csv"
"950",6,"north_extwalls_convection_gain",9222.68632845306,"U001_Caso01_1a7_vn_nbr_1.csv"
"951",6,"west_extwalls_convection_gain",7171.53461824506,"U001_Caso01_1a7_vn_nbr_1.csv"
"952",6,"east_extwalls_convection_gain",207.924170919904,"U001_Caso01_1a7_vn_nbr_1.csv"
"953",6,"south_windows_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv"
"954",6,"west_windows_convection_gain",38.6431746927599,"U001_Caso01_1a7_vn_nbr_1.csv"
"955",7,"none_roof_convection_gain",5215.81325529616,"U001_Caso01_1a7_vn_nbr_1.csv"
"956",7,"none_floor_convection_gain",20430.6388643873,"U001_Caso01_1a7_vn_nbr_1.csv"
"957",7,"none_intwalls_convection_gain",22252.3750438647,"U001_Caso01_1a7_vn_nbr_1.csv"
"958",7,"south_extwalls_convection_gain",421.710218972984,"U001_Caso01_1a7_vn_nbr_1.csv"
"959",7,"north_extwalls_convection_gain",10555.2421395053,"U001_Caso01_1a7_vn_nbr_1.csv"
"960",7,"west_extwalls_convection_gain",8999.75745878542,"U001_Caso01_1a7_vn_nbr_1.csv"
"961",7,"east_extwalls_convection_gain",260.613924459818,"U001_Caso01_1a7_vn_nbr_1.csv"
"962",7,"south_windows_convection_gain",1.2649581484965,"U001_Caso01_1a7_vn_nbr_1.csv"
"963",7,"west_windows_convection_gain",70.9416338225565,"U001_Caso01_1a7_vn_nbr_1.csv"
"964",8,"none_roof_convection_gain",13806.1868206873,"U001_Caso01_1a7_vn_nbr_1.csv"
"965",8,"none_floor_convection_gain",29694.6667449385,"U001_Caso01_1a7_vn_nbr_1.csv"
"966",8,"none_intwalls_convection_gain",31611.1888444418,"U001_Caso01_1a7_vn_nbr_1.csv"
"967",8,"south_extwalls_convection_gain",1191.85983335991,"U001_Caso01_1a7_vn_nbr_1.csv"
"968",8,"north_extwalls_convection_gain",9942.21514312325,"U001_Caso01_1a7_vn_nbr_1.csv"
"969",8,"west_extwalls_convection_gain",15715.5068227552,"U001_Caso01_1a7_vn_nbr_1.csv"
"970",8,"east_extwalls_convection_gain",825.574761219943,"U001_Caso01_1a7_vn_nbr_1.csv"
"971",8,"south_windows_convection_gain",13.3962049462002,"U001_Caso01_1a7_vn_nbr_1.csv"
"972",8,"west_windows_convection_gain",167.463961235002,"U001_Caso01_1a7_vn_nbr_1.csv"
"973",9,"none_roof_convection_gain",28655.8056041476,"U001_Caso01_1a7_vn_nbr_1.csv"
"974",9,"none_floor_convection_gain",30569.1566949723,"U001_Caso01_1a7_vn_nbr_1.csv"
"975",9,"none_intwalls_convection_gain",42543.1095862026,"U001_Caso01_1a7_vn_nbr_1.csv"
"976",9,"south_extwalls_convection_gain",3577.36510435938,"U001_Caso01_1a7_vn_nbr_1.csv"
"977",9,"north_extwalls_convection_gain",7801.91166838817,"U001_Caso01_1a7_vn_nbr_1.csv"
"978",9,"west_extwalls_convection_gain",22339.7494650244,"U001_Caso01_1a7_vn_nbr_1.csv"
"979",9,"east_extwalls_convection_gain",3212.84351016526,"U001_Caso01_1a7_vn_nbr_1.csv"
"980",9,"south_windows_convection_gain",13.3985817058995,"U001_Caso01_1a7_vn_nbr_1.csv"
"981",9,"west_windows_convection_gain",246.196748704145,"U001_Caso01_1a7_vn_nbr_1.csv"
"982",10,"none_roof_convection_gain",35051.783275555,"U001_Caso01_1a7_vn_nbr_1.csv"
"983",10,"none_floor_convection_gain",36362.6339779266,"U001_Caso01_1a7_vn_nbr_1.csv"
"984",10,"none_intwalls_convection_gain",45313.1123974502,"U001_Caso01_1a7_vn_nbr_1.csv"
"985",10,"south_extwalls_convection_gain",4611.82023588937,"U001_Caso01_1a7_vn_nbr_1.csv"
"986",10,"north_extwalls_convection_gain",4462.76659437394,"U001_Caso01_1a7_vn_nbr_1.csv"
"987",10,"west_extwalls_convection_gain",24533.3349074856,"U001_Caso01_1a7_vn_nbr_1.csv"
"988",10,"east_extwalls_convection_gain",6100.59043909184,"U001_Caso01_1a7_vn_nbr_1.csv"
"989",10,"south_windows_convection_gain",6.45003501681719,"U001_Caso01_1a7_vn_nbr_1.csv"
"990",10,"west_windows_convection_gain",259.405117666335,"U001_Caso01_1a7_vn_nbr_1.csv"
"991",11,"none_roof_convection_gain",41239.2782594308,"U001_Caso01_1a7_vn_nbr_1.csv"
"992",11,"none_floor_convection_gain",31368.4761370756,"U001_Caso01_1a7_vn_nbr_1.csv"
"993",11,"none_intwalls_convection_gain",43463.3940058145,"U001_Caso01_1a7_vn_nbr_1.csv"
"994",11,"south_extwalls_convection_gain",6273.44649783314,"U001_Caso01_1a7_vn_nbr_1.csv"
"995",11,"north_extwalls_convection_gain",2631.55605895774,"U001_Caso01_1a7_vn_nbr_1.csv"
"996",11,"west_extwalls_convection_gain",27179.9095169986,"U001_Caso01_1a7_vn_nbr_1.csv"
"997",11,"east_extwalls_convection_gain",7995.49917146048,"U001_Caso01_1a7_vn_nbr_1.csv"
"998",11,"south_windows_convection_gain",0.633062848605503,"U001_Caso01_1a7_vn_nbr_1.csv"
"999",11,"west_windows_convection_gain",244.40535431954,"U001_Caso01_1a7_vn_nbr_1.csv"
"1000",12,"none_roof_convection_gain",44672.7842683662,"U001_Caso01_1a7_vn_nbr_1.csv"
"1001",12,"none_floor_convection_gain",33959.0700640435,"U001_Caso01_1a7_vn_nbr_1.csv"
"1002",12,"none_intwalls_convection_gain",47034.6610806106,"U001_Caso01_1a7_vn_nbr_1.csv"
"1003",12,"south_extwalls_convection_gain",8412.65814194595,"U001_Caso01_1a7_vn_nbr_1.csv"
"1004",12,"north_extwalls_convection_gain",2474.98480005957,"U001_Caso01_1a7_vn_nbr_1.csv"
"1005",12,"west_extwalls_convection_gain",25553.6499992423,"U001_Caso01_1a7_vn_nbr_1.csv"
"1006",12,"east_extwalls_convection_gain",8589.50251197581,"U001_Caso01_1a7_vn_nbr_1.csv"
"1007",12,"south_windows_convection_gain",11.6139703070512,"U001_Caso01_1a7_vn_nbr_1.csv"
"1008",12,"west_windows_convection_gain",240.773098691473,"U001_Caso01_1a7_vn_nbr_1.csv"
"1009",1,"none_roof_convection_loss",-122.065683317404,"U001_Caso01_1a7_vn_nbr_1.csv"
"1010",1,"none_floor_convection_loss",-6090.99558515262,"U001_Caso01_1a7_vn_nbr_1.csv"
"1011",1,"none_intwalls_convection_loss",-4825.05242829782,"U001_Caso01_1a7_vn_nbr_1.csv"
"1012",1,"south_extwalls_convection_loss",-1586.21323322404,"U001_Caso01_1a7_vn_nbr_1.csv"
"1013",1,"north_extwalls_convection_loss",-1274.83912708683,"U001_Caso01_1a7_vn_nbr_1.csv"
"1014",1,"west_extwalls_convection_loss",-4046.36170782012,"U001_Caso01_1a7_vn_nbr_1.csv"
"1015",1,"east_extwalls_convection_loss",-528.5336887849,"U001_Caso01_1a7_vn_nbr_1.csv"
"1016",1,"south_windows_convection_loss",-4550.3539892538,"U001_Caso01_1a7_vn_nbr_1.csv"
"1017",1,"west_windows_convection_loss",-3711.92086977461,"U001_Caso01_1a7_vn_nbr_1.csv"
"1018",2,"none_roof_convection_loss",-162.66478987958,"U001_Caso01_1a7_vn_nbr_1.csv"
"1019",2,"none_floor_convection_loss",-7625.74229187788,"U001_Caso01_1a7_vn_nbr_1.csv"
"1020",2,"none_intwalls_convection_loss",-5769.32341652624,"U001_Caso01_1a7_vn_nbr_1.csv"
"1021",2,"south_extwalls_convection_loss",-3158.55849555904,"U001_Caso01_1a7_vn_nbr_1.csv"
"1022",2,"north_extwalls_convection_loss",-1168.99785730843,"U001_Caso01_1a7_vn_nbr_1.csv"
"1023",2,"west_extwalls_convection_loss",-4686.76943323433,"U001_Caso01_1a7_vn_nbr_1.csv"
"1024",2,"east_extwalls_convection_loss",-510.637547087962,"U001_Caso01_1a7_vn_nbr_1.csv"
"1025",2,"south_windows_convection_loss",-4570.79921013246,"U001_Caso01_1a7_vn_nbr_1.csv"
"1026",2,"west_windows_convection_loss",-3595.27826376838,"U001_Caso01_1a7_vn_nbr_1.csv"
"1027",3,"none_roof_convection_loss",-545.155117048533,"U001_Caso01_1a7_vn_nbr_1.csv"
"1028",3,"none_floor_convection_loss",-5138.09806156146,"U001_Caso01_1a7_vn_nbr_1.csv"
"1029",3,"none_intwalls_convection_loss",-5020.36017172007,"U001_Caso01_1a7_vn_nbr_1.csv"
"1030",3,"south_extwalls_convection_loss",-5777.4163955161,"U001_Caso01_1a7_vn_nbr_1.csv"
"1031",3,"north_extwalls_convection_loss",-1274.05621417517,"U001_Caso01_1a7_vn_nbr_1.csv"
"1032",3,"west_extwalls_convection_loss",-6300.94702302568,"U001_Caso01_1a7_vn_nbr_1.csv"
"1033",3,"east_extwalls_convection_loss",-754.81354576744,"U001_Caso01_1a7_vn_nbr_1.csv"
"1034",3,"south_windows_convection_loss",-5328.3443193798,"U001_Caso01_1a7_vn_nbr_1.csv"
"1035",3,"west_windows_convection_loss",-4023.65669389293,"U001_Caso01_1a7_vn_nbr_1.csv"
"1036",4,"none_roof_convection_loss",-1692.12362181958,"U001_Caso01_1a7_vn_nbr_1.csv"
"1037",4,"none_floor_convection_loss",-5914.10912286656,"U001_Caso01_1a7_vn_nbr_1.csv"
"1038",4,"none_intwalls_convection_loss",-5813.92830908461,"U001_Caso01_1a7_vn_nbr_1.csv"
"1039",4,"south_extwalls_convection_loss",-7378.73042351583,"U001_Caso01_1a7_vn_nbr_1.csv"
"1040",4,"north_extwalls_convection_loss",-1328.4709762492,"U001_Caso01_1a7_vn_nbr_1.csv"
"1041",4,"west_extwalls_convection_loss",-6772.88880548715,"U001_Caso01_1a7_vn_nbr_1.csv"
"1042",4,"east_extwalls_convection_loss",-1109.40017773457,"U001_Caso01_1a7_vn_nbr_1.csv"
"1043",4,"south_windows_convection_loss",-5905.07237402174,"U001_Caso01_1a7_vn_nbr_1.csv"
"1044",4,"west_windows_convection_loss",-4454.69339620691,"U001_Caso01_1a7_vn_nbr_1.csv"
"1045",5,"none_roof_convection_loss",-4050.32865758323,"U001_Caso01_1a7_vn_nbr_1.csv"
"1046",5,"none_floor_convection_loss",-5545.48349946866,"U001_Caso01_1a7_vn_nbr_1.csv"
"1047",5,"none_intwalls_convection_loss",-5842.79214873621,"U001_Caso01_1a7_vn_nbr_1.csv"
"1048",5,"south_extwalls_convection_loss",-10251.4436267427,"U001_Caso01_1a7_vn_nbr_1.csv"
"1049",5,"north_extwalls_convection_loss",-1624.25110332736,"U001_Caso01_1a7_vn_nbr_1.csv"
"1050",5,"west_extwalls_convection_loss",-9058.10774531095,"U001_Caso01_1a7_vn_nbr_1.csv"
"1051",5,"east_extwalls_convection_loss",-1970.63048202901,"U001_Caso01_1a7_vn_nbr_1.csv"
"1052",5,"south_windows_convection_loss",-7095.73634959075,"U001_Caso01_1a7_vn_nbr_1.csv"
"1053",5,"west_windows_convection_loss",-5338.41564853971,"U001_Caso01_1a7_vn_nbr_1.csv"
"1054",6,"none_roof_convection_loss",-7489.67931450841,"U001_Caso01_1a7_vn_nbr_1.csv"
"1055",6,"none_floor_convection_loss",-9462.8187129628,"U001_Caso01_1a7_vn_nbr_1.csv"
"1056",6,"none_intwalls_convection_loss",-7982.05121404784,"U001_Caso01_1a7_vn_nbr_1.csv"
"1057",6,"south_extwalls_convection_loss",-11472.7610774454,"U001_Caso01_1a7_vn_nbr_1.csv"
"1058",6,"north_extwalls_convection_loss",-1853.98153969864,"U001_Caso01_1a7_vn_nbr_1.csv"
"1059",6,"west_extwalls_convection_loss",-9531.09471427138,"U001_Caso01_1a7_vn_nbr_1.csv"
"1060",6,"east_extwalls_convection_loss",-2462.89092222759,"U001_Caso01_1a7_vn_nbr_1.csv"
"1061",6,"south_windows_convection_loss",-7320.67355485319,"U001_Caso01_1a7_vn_nbr_1.csv"
"1062",6,"west_windows_convection_loss",-5571.60876850589,"U001_Caso01_1a7_vn_nbr_1.csv"
"1063",7,"none_roof_convection_loss",-9776.2025234322,"U001_Caso01_1a7_vn_nbr_1.csv"
"1064",7,"none_floor_convection_loss",-11147.1248171642,"U001_Caso01_1a7_vn_nbr_1.csv"
"1065",7,"none_intwalls_convection_loss",-8961.23517514059,"U001_Caso01_1a7_vn_nbr_1.csv"
"1066",7,"south_extwalls_convection_loss",-13273.1678967057,"U001_Caso01_1a7_vn_nbr_1.csv"
"1067",7,"north_extwalls_convection_loss",-2003.82238118067,"U001_Caso01_1a7_vn_nbr_1.csv"
"1068",7,"west_extwalls_convection_loss",-10616.7468886485,"U001_Caso01_1a7_vn_nbr_1.csv"
"1069",7,"east_extwalls_convection_loss",-2780.49843643491,"U001_Caso01_1a7_vn_nbr_1.csv"
"1070",7,"south_windows_convection_loss",-8651.04090531229,"U001_Caso01_1a7_vn_nbr_1.csv"
"1071",7,"west_windows_convection_loss",-6603.80441243816,"U001_Caso01_1a7_vn_nbr_1.csv"
"1072",8,"none_roof_convection_loss",-6285.08818264287,"U001_Caso01_1a7_vn_nbr_1.csv"
"1073",8,"none_floor_convection_loss",-12104.9400231462,"U001_Caso01_1a7_vn_nbr_1.csv"
"1074",8,"none_intwalls_convection_loss",-9997.53456809193,"U001_Caso01_1a7_vn_nbr_1.csv"
"1075",8,"south_extwalls_convection_loss",-12553.9213273934,"U001_Caso01_1a7_vn_nbr_1.csv"
"1076",8,"north_extwalls_convection_loss",-2163.13279122281,"U001_Caso01_1a7_vn_nbr_1.csv"
"1077",8,"west_extwalls_convection_loss",-10688.4777775559,"U001_Caso01_1a7_vn_nbr_1.csv"
"1078",8,"east_extwalls_convection_loss",-2360.58342062064,"U001_Caso01_1a7_vn_nbr_1.csv"
"1079",8,"south_windows_convection_loss",-8337.56099498734,"U001_Caso01_1a7_vn_nbr_1.csv"
"1080",8,"west_windows_convection_loss",-6377.44134904484,"U001_Caso01_1a7_vn_nbr_1.csv"
"1081",9,"none_roof_convection_loss",-1662.94125888149,"U001_Caso01_1a7_vn_nbr_1.csv"
"1082",9,"none_floor_convection_loss",-10260.7778555361,"U001_Caso01_1a7_vn_nbr_1.csv"
"1083",9,"none_intwalls_convection_loss",-8100.08235694399,"U001_Caso01_1a7_vn_nbr_1.csv"
"1084",9,"south_extwalls_convection_loss",-7909.43063289989,"U001_Caso01_1a7_vn_nbr_1.csv"
"1085",9,"north_extwalls_convection_loss",-1447.35239014121,"U001_Caso01_1a7_vn_nbr_1.csv"
"1086",9,"west_extwalls_convection_loss",-7213.81397417432,"U001_Caso01_1a7_vn_nbr_1.csv"
"1087",9,"east_extwalls_convection_loss",-1045.00149192865,"U001_Caso01_1a7_vn_nbr_1.csv"
"1088",9,"south_windows_convection_loss",-6015.28343512408,"U001_Caso01_1a7_vn_nbr_1.csv"
"1089",9,"west_windows_convection_loss",-4613.43144376904,"U001_Caso01_1a7_vn_nbr_1.csv"
"1090",10,"none_roof_convection_loss",-967.123790876909,"U001_Caso01_1a7_vn_nbr_1.csv"
"1091",10,"none_floor_convection_loss",-8100.42149782738,"U001_Caso01_1a7_vn_nbr_1.csv"
"1092",10,"none_intwalls_convection_loss",-6372.70228738884,"U001_Caso01_1a7_vn_nbr_1.csv"
"1093",10,"south_extwalls_convection_loss",-5881.22975380202,"U001_Caso01_1a7_vn_nbr_1.csv"
"1094",10,"north_extwalls_convection_loss",-1794.00733504791,"U001_Caso01_1a7_vn_nbr_1.csv"
"1095",10,"west_extwalls_convection_loss",-7022.69821279046,"U001_Caso01_1a7_vn_nbr_1.csv"
"1096",10,"east_extwalls_convection_loss",-999.428467382892,"U001_Caso01_1a7_vn_nbr_1.csv"
"1097",10,"south_windows_convection_loss",-5842.22748883366,"U001_Caso01_1a7_vn_nbr_1.csv"
"1098",10,"west_windows_convection_loss",-4572.7447927688,"U001_Caso01_1a7_vn_nbr_1.csv"
