"","month","gains_losses","value","case","city","app","case_graph","gains","exchange","MonthAbb","per"
"711",5,"none_intwalls_convection_gain",25662.4192086318,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls","May",0.228
"712",5,"south_extwalls_convection_gain",296.566196112491,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls","May",0.0026
"713",5,"east_extwalls_convection_gain",17466.128898562,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls","May",0.1552
"714",5,"south_windows_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_windows","May",0
"715",6,"none_roof_convection_gain",11514.6511748247,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof","Jun",0.1014
"716",6,"none_floor_convection_gain",18622.9291744068,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor","Jun",0.1639
"717",6,"none_intwalls_convection_gain",25918.1852868345,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls","Jun",0.2282
"718",6,"south_extwalls_convection_gain",100.041938795027,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls","Jun",9e-04
"719",6,"east_extwalls_convection_gain",16112.0063552014,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls","Jun",0.1418
"720",6,"south_windows_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_windows","Jun",0
"721",7,"none_roof_convection_gain",13009.9402955637,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof","Jul",0.1102
"722",7,"none_floor_convection_gain",19393.0762520662,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor","Jul",0.1643
"723",7,"none_intwalls_convection_gain",27335.2717865869,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls","Jul",0.2316
"724",7,"south_extwalls_convection_gain",84.2653315072971,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls","Jul",7e-04
"725",7,"east_extwalls_convection_gain",17711.7631012589,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls","Jul",0.1501
"726",7,"south_windows_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_windows","Jul",0
"727",8,"none_roof_convection_gain",15156.3813241033,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof","Aug",0.1154
"728",8,"none_floor_convection_gain",20597.0177146114,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor","Aug",0.1569
"729",8,"none_intwalls_convection_gain",29663.5108866638,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls","Aug",0.2259
"730",8,"south_extwalls_convection_gain",99.6752181431736,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls","Aug",8e-04
"731",8,"east_extwalls_convection_gain",22251.0007911388,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls","Aug",0.1695
"732",8,"south_windows_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_windows","Aug",0
"733",9,"none_roof_convection_gain",15854.2223642589,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof","Sep",0.1259
"734",9,"none_floor_convection_gain",19255.9999206015,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor","Sep",0.1529
"735",9,"none_intwalls_convection_gain",28055.6223296142,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls","Sep",0.2228
"736",9,"south_extwalls_convection_gain",253.122148832826,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls","Sep",0.002
"737",9,"east_extwalls_convection_gain",22691.6617998553,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls","Sep",0.1802
"738",9,"south_windows_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_windows","Sep",0
"739",10,"none_roof_convection_gain",17852.2481734288,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof","Oct",0.1283
"740",10,"none_floor_convection_gain",21322.4165966737,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor","Oct",0.1533
"741",10,"none_intwalls_convection_gain",31465.3782980269,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls","Oct",0.2262
"742",10,"south_extwalls_convection_gain",2603.54148170232,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls","Oct",0.0187
"743",10,"east_extwalls_convection_gain",23643.5564285624,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls","Oct",0.17
"744",10,"south_windows_convection_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_windows","Oct",0
"745",11,"none_roof_convection_gain",16739.9242693369,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof","Nov",0.1263
"746",11,"none_floor_convection_gain",18774.4733485306,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor","Nov",0.1416
"747",11,"none_intwalls_convection_gain",30909.210627326,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls","Nov",0.2332
"748",11,"south_extwalls_convection_gain",7886.37776295401,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls","Nov",0.0595
"749",11,"east_extwalls_convection_gain",20111.3434638362,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls","Nov",0.1517
"750",11,"south_windows_convection_gain",0.03641712604407,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_windows","Nov",0
"751",12,"none_roof_convection_gain",16561.7354586744,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","roof","Dec",0.1179
"752",12,"none_floor_convection_gain",22136.7678116461,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","floor","Dec",0.1576
"753",12,"none_intwalls_convection_gain",32344.1633469291,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","intwalls","Dec",0.2303
"754",12,"south_extwalls_convection_gain",10587.0971361275,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_extwalls","Dec",0.0754
"755",12,"east_extwalls_convection_gain",18372.595175147,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","east_extwalls","Dec",0.1308
"756",12,"south_windows_convection_gain",2.75376805895061,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","south_windows","Dec",0
"757",1,"none_roof_convection_loss",-267.614923021652,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Jan",0.0021
"758",1,"none_floor_convection_loss",-1177.44961140176,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Jan",0.0093
"759",1,"none_intwalls_convection_loss",-2980.40565260181,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Jan",0.0235
"760",1,"south_extwalls_convection_loss",-262.805280830303,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Jan",0.0021
"761",1,"east_extwalls_convection_loss",-203.503996372388,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Jan",0.0016
"762",1,"south_windows_convection_loss",-4203.83723044499,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Jan",0.0331
"763",2,"none_roof_convection_loss",-291.64710093106,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Feb",0.0029
"764",2,"none_floor_convection_loss",-977.043890307631,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Feb",0.0097
"765",2,"none_intwalls_convection_loss",-2484.39966252868,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Feb",0.0247
"766",2,"south_extwalls_convection_loss",-648.74283960726,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Feb",0.0065
"767",2,"east_extwalls_convection_loss",-443.75979918926,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Feb",0.0044
"768",2,"south_windows_convection_loss",-3843.25323135532,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Feb",0.0382
"769",3,"none_roof_convection_loss",-153.476546156205,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Mar",0.0023
"770",3,"none_floor_convection_loss",-1560.60084693106,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Mar",0.0239
"771",3,"none_intwalls_convection_loss",-2448.46075220459,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Mar",0.0374
"772",3,"south_extwalls_convection_loss",-2185.64059383643,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Mar",0.0334
"773",3,"east_extwalls_convection_loss",-1086.89838734171,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Mar",0.0166
"774",3,"south_windows_convection_loss",-4302.55211285022,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Mar",0.0658
"775",4,"none_roof_convection_loss",-110.897186110452,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Apr",0.0017
"776",4,"none_floor_convection_loss",-1478.16804797347,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Apr",0.0221
"777",4,"none_intwalls_convection_loss",-2316.89397834121,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Apr",0.0346
"778",4,"south_extwalls_convection_loss",-2458.05668902928,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Apr",0.0367
"779",4,"east_extwalls_convection_loss",-772.184288254578,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Apr",0.0115
"780",4,"south_windows_convection_loss",-4212.2839418996,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Apr",0.0629
"781",5,"none_roof_convection_loss",-197.539664499226,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","May",0.0018
"782",5,"none_floor_convection_loss",-1675.00857619169,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","May",0.0148
"783",5,"none_intwalls_convection_loss",-3102.69379416001,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","May",0.0275
"784",5,"south_extwalls_convection_loss",-3763.55606549938,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","May",0.0333
"785",5,"east_extwalls_convection_loss",-187.13550754442,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","May",0.0017
"786",5,"south_windows_convection_loss",-4679.83499938757,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","May",0.0415
"787",6,"none_roof_convection_loss",-391.92650476178,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Jun",0.0034
"788",6,"none_floor_convection_loss",-1437.52448098297,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Jun",0.0126
"789",6,"none_intwalls_convection_loss",-2961.10466057157,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Jun",0.026
"790",6,"south_extwalls_convection_loss",-5219.11591398263,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Jun",0.0459
"791",6,"east_extwalls_convection_loss",-216.352424616272,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Jun",0.0019
"792",6,"south_windows_convection_loss",-5251.49636654648,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Jun",0.0462
"793",7,"none_roof_convection_loss",-439.996566046955,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Jul",0.0037
"794",7,"none_floor_convection_loss",-1405.10563216763,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Jul",0.0119
"795",7,"none_intwalls_convection_loss",-3356.09611080555,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Jul",0.0283
"796",7,"south_extwalls_convection_loss",-5556.71788099793,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Jul",0.0469
"797",7,"east_extwalls_convection_loss",-402.881326207562,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Jul",0.0034
"798",7,"south_windows_convection_loss",-5643.8810288409,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Jul",0.0477
"799",8,"none_roof_convection_loss",-485.710398680029,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Aug",0.0037
"800",8,"none_floor_convection_loss",-1464.15439441043,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Aug",0.0111
"801",8,"none_intwalls_convection_loss",-3786.84925795301,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Aug",0.0288
"802",8,"south_extwalls_convection_loss",-5604.46227755426,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Aug",0.0426
"803",8,"east_extwalls_convection_loss",-175.311165235454,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Aug",0.0013
"804",8,"south_windows_convection_loss",-5910.08434947564,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Aug",0.0449
"805",9,"none_roof_convection_loss",-361.077379154961,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Sep",0.0029
"806",9,"none_floor_convection_loss",-1641.43389817053,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Sep",0.013
"807",9,"none_intwalls_convection_loss",-3824.97335867195,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Sep",0.0303
"808",9,"south_extwalls_convection_loss",-4229.16308650293,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Sep",0.0335
"809",9,"east_extwalls_convection_loss",-134.637568146718,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Sep",0.0011
"810",9,"south_windows_convection_loss",-5468.07230350396,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Sep",0.0434
"811",10,"none_roof_convection_loss",-406.725962410142,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Oct",0.0029
"812",10,"none_floor_convection_loss",-1719.36767568106,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Oct",0.0123
"813",10,"none_intwalls_convection_loss",-4338.33841400505,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Oct",0.0311
"814",10,"south_extwalls_convection_loss",-1241.46299128682,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Oct",0.0089
"815",10,"east_extwalls_convection_loss",-91.9892911261968,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Oct",7e-04
"816",10,"south_windows_convection_loss",-5155.65140663124,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Oct",0.037
"817",11,"none_roof_convection_loss",-347.881190808207,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Nov",0.0026
"818",11,"none_floor_convection_loss",-1843.47917279509,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Nov",0.0139
"819",11,"none_intwalls_convection_loss",-3505.60266943981,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Nov",0.0264
"820",11,"south_extwalls_convection_loss",-57.5677164025676,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Nov",4e-04
"821",11,"east_extwalls_convection_loss",-21.8228792106226,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Nov",2e-04
"822",11,"south_windows_convection_loss",-4645.15118287973,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Nov",0.035
"823",12,"none_roof_convection_loss",-414.511724697908,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","roof","Dec",0.0029
"824",12,"none_floor_convection_loss",-1110.63902012667,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","floor","Dec",0.0079
"825",12,"none_intwalls_convection_loss",-3377.15668599496,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","intwalls","Dec",0.024
"826",12,"south_extwalls_convection_loss",-125.000825783015,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_extwalls","Dec",9e-04
"827",12,"east_extwalls_convection_loss",-164.423784248199,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","east_extwalls","Dec",0.0012
"828",12,"south_windows_convection_loss",-4480.89765545294,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","south_windows","Dec",0.0318
"829",1,"internal_gains",20954.5673156829,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","internal_gains","Jan",0.1658
"830",1,"vn_window_loss",-86487.9865669972,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","vn_window","Jan",0.6816
"831",1,"vn_window_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","vn_window","Jan",0
"832",1,"vn_interzone_loss",-31297.3244102835,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","vn_interzone","Jan",0.2467
"833",1,"vn_interzone_gain",19748.3615130763,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","vn_interzone","Jan",0.1563
"834",2,"internal_gains",19244.5881209188,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","internal_gains","Feb",0.1922
"835",2,"vn_window_loss",-63820.2180940364,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","vn_window","Feb",0.6347
"836",2,"vn_window_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","vn_window","Feb",0
"837",2,"vn_interzone_loss",-28038.326499885,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","vn_interzone","Feb",0.2789
"838",2,"vn_interzone_gain",13671.0001364941,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","vn_interzone","Feb",0.1365
"839",3,"internal_gains",21655.2582170809,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","internal_gains","Mar",0.3339
"840",3,"vn_window_loss",-14081.7164725855,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","vn_window","Mar",0.2153
"841",3,"vn_window_gain",0,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","vn_window","Mar",0
"842",3,"vn_interzone_loss",-39588.2787010966,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","loss","vn_interzone","Mar",0.6053
"843",3,"vn_interzone_gain",574.434907690853,"U001_Caso01_1a7_vn_nbr_1.csv","belem","DORM1","Natural Ventilation","gain","vn_interzone","Mar",0.0089
